LFHD (x);LFHD (y);LFHD (z);RFHD (x);RFHD (y);RFHD (z);LBHD (x);LBHD (y);LBHD (z);RBHD (x);RBHD (y);RBHD (z);C7 (x);C7 (y);C7 (z);T10 (x);T10 (y);T10 (z);CLAV (x);CLAV (y);CLAV (z);STRN (x);STRN (y);STRN (z);RBAK (x);RBAK (y);RBAK (z);LSHO (x);LSHO (y);LSHO (z);LUPA (x);LUPA (y);LUPA (z);LELB (x);LELB (y);LELB (z);LFRM (x);LFRM (y);LFRM (z);LWRA (x);LWRA (y);LWRA (z);LWRB (x);LWRB (y);LWRB (z);LFIN (x);LFIN (y);LFIN (z);RSHO (x);RSHO (y);RSHO (z);RUPA (x);RUPA (y);RUPA (z);RELB (x);RELB (y);RELB (z);RFRM (x);RFRM (y);RFRM (z);RWRA (x);RWRA (y);RWRA (z);RWRB (x);RWRB (y);RWRB (z);RFIN (x);RFIN (y);RFIN (z);LASI (x);LASI (y);LASI (z);RASI (x);RASI (y);RASI (z);LPSI (x);LPSI (y);LPSI (z);RPSI (x);RPSI (y);RPSI (z);LTHI (x);LTHI (y);LTHI (z);LKNE (x);LKNE (y);LKNE (z);LTIB (x);LTIB (y);LTIB (z);LANK (x);LANK (y);LANK (z);LHEE (x);LHEE (y);LHEE (z);LTOE (x);LTOE (y);LTOE (z);RTHI (x);RTHI (y);RTHI (z);RKNE (x);RKNE (y);RKNE (z);RTIB (x);RTIB (y);RTIB (z);RANK (x);RANK (y);RANK (z);RHEE (x);RHEE (y);RHEE (z);RTOE (x);RTOE (y);RTOE (z)
692.1658940000001;122.889977;1448.0192869999998;794.7530519999999;40.180008;1411.137207;606.6408690000001;-12.10821;1463.541748;711.653381;-72.84449000000001;1438.304077;549.658508;-53.991333;1335.945068;386.748077;-71.168633;1009.861694;372.237854;-263.469635;1273.783203;563.311096;18.678783;1017.071472;521.804565;-213.306885;1208.897217;563.103516;146.990601;1303.120483;477.876709;219.108215;1091.257202;371.507263;244.481079;983.395996;420.306366;262.712372;819.649475;469.808624;241.040558;743.596863;358.437714;294.145935;742.4882809999999;461.594818;286.657257;631.6770019999999;698.4365230000001;-176.058044;1256.711548;605.472473;-312.004944;1055.870117;569.340881;-349.776489;954.849548;603.990845;-326.15863;836.34613;607.044556;-239.28584300000003;702.886292;599.4865110000001;-355.962769;695.344116;636.209229;-273.240173;574.689819;488.961945;132.500275;761.000366;595.424805;-142.65094;766.780579;324.382233;-29.541943;842.2820429999999;367.576172;-127.146561;837.9422;507.003723;190.053177;413.325073;525.66095;177.643982;255.937103;366.83313;132.740189;64.917534;251.420883;74.435211;-112.014183;211.557144;17.162836;-94.162552;383.3950200000001;27.210754;-245.434616;591.66864;-213.137161;551.913025;620.2947389999999;-160.831924;237.749466;593.257202;-183.870941;75.703583;581.11554;-162.377701;-223.683258;510.812866;-138.789246;-256.75741600000003;726.538574;-49.790245;-262.019287
695.722534;123.520271;1447.580322;799.036255;42.051327;1410.317627;611.971436;-12.112531;1464.36792;717.4656980000001;-71.442406;1438.807983;555.5938110000001;-54.873077;1336.81189;392.143951;-74.079086;1011.53302;377.636597;-266.383942;1275.450073;565.6834719999999;19.396963;1018.15686;530.544556;-214.345245;1209.317139;564.9400019999999;146.419205;1304.100098;478.136719;217.763367;1093.192627;370.868164;241.334625;985.637817;418.509857;260.939423;821.493225;467.422821;247.961853;750.089783;355.78064;291.238098;744.6118769999999;458.325562;285.891388;633.231628;706.388184;-173.620331;1256.905396;616.126465;-310.916046;1055.87207;580.780212;-349.415771;954.808228;615.294983;-324.40155;836.925598;616.839294;-236.720596;703.192444;611.9375610000001;-353.641205;695.528015;647.191589;-269.581726;575.45343;489.203583;131.329208;763.2843019999999;600.270447;-141.86647;767.158569;328.075958;-33.137871000000004;843.6613769999999;372.804688;-129.854019;839.494019;511.138977;193.745316;417.161652;533.565979;184.600464;261.518707;374.236847;134.251266;73.44970699999999;256.371613;71.770775;-100.086784;218.946091;12.797075;-81.639259;387.873291;29.964766;-235.657318;594.6669919999999;-213.727783;551.191772;621.150757;-160.945099;237.457382;593.4638669999999;-183.943542;74.700691;581.132263;-162.40966799999998;-223.623352;510.773651;-139.146332;-256.963684;726.6113889999999;-49.856354;-262.059357
698.785339;125.28391299999998;1449.542236;803.3026120000001;45.129833000000005;1411.510864;617.136902;-11.75836;1465.133423;723.212036;-69.905434;1439.229248;561.150208;-55.365604000000005;1337.643311;397.225189;-77.21961999999999;1012.875183;382.720642;-269.52832;1276.787842;567.908569;20.177723;1019.003052;539.034973;-215.170364;1210.056152;567.0750730000001;146.234726;1305.570679;478.110718;216.308136;1094.750488;370.082397;238.132584;987.71814;417.038452;259.164276;824.024719;466.004761;242.847305;749.261658;353.11322;288.67392;747.184387;455.255676;285.389709;635.1203;714.196899;-171.27848799999998;1256.929565;626.534485;-310.00943;1055.886108;592.107117;-348.84967;954.809692;626.276062;-323.557861;836.6914059999999;626.486694;-234.207153;704.149841;623.784912;-351.340607;695.553101;657.694946;-266.137909;575.897827;490.473206;125.400421;763.131287;605.33844;-141.134369;767.537964;331.248718;-37.229473;845.480591;377.769226;-132.966812;840.9520869999999;515.267822;198.250961;422.601837;541.20575;192.17337;267.84964;380.843353;135.430161;82.96968100000001;261.273682;69.39475300000001;-87.18885;226.3638;9.000401;-68.337349;392.63678;34.215096;-224.609451;598.895813;-213.293777;552.02832;621.701538;-161.34893799999998;237.616013;593.6549679999999;-184.445618;75.26516;581.0899049999999;-162.222549;-223.876785;510.746887;-138.823059;-256.693634;726.652039;-49.891014;-262.149353
702.2000730000001;126.622681;1450.40979;807.526306;47.640419;1412.020508;621.94812;-11.29651;1465.8178710000002;728.813416;-68.178162;1439.725098;566.79657;-55.94260799999999;1338.469116;402.321472;-79.968727;1014.417053;387.819702;-272.281281;1278.325684;570.117859;20.926058;1020.001892;547.247925;-215.788605;1210.6665039999998;568.965088;145.936646;1306.68457;478.12429800000007;214.829422;1096.309448;369.357239;234.800278;989.661926;415.266235;257.189301;826.097534;464.358734;241.64682;750.736145;350.581757;285.861633;749.4375;452.144287;284.734253;637.0994870000001;721.706909;-168.692352;1257.284424;636.5877690000001;-308.696259;1056.062866;602.977966;-348.071136;954.859131;636.854675;-321.233826;837.7481690000001;635.731079;-231.954102;704.727173;635.308044;-348.131042;694.988892;667.967285;-262.442535;576.700867;490.461212;129.409073;769.619507;609.550415;-140.49688700000002;768.212219;334.697052;-40.05582;847.0401;382.81601;-135.577637;842.350952;519.5163570000001;203.331909;429.079926;548.6885990000001;199.75322;274.360077;387.473419;137.26915;93.917564;266.454041;66.402878;-74.149582;233.732971;5.496693;-54.237782;396.708252;37.260784;-212.467438;602.880554;-213.009735;552.311951;621.9646;-164.115112;240.226501;593.582581;-184.692551;74.719307;581.096191;-162.073715;-223.933594;510.703857;-139.09552;-256.892242;726.692749;-49.975742;-262.192627
705.492065;127.772423;1450.737671;811.618042;49.988701;1412.03064;626.957214;-10.804984;1466.57605;734.2799679999999;-66.459839;1440.329712;572.1884769999999;-55.855553;1339.307495;407.385742;-82.998299;1015.898132;392.88681;-275.314728;1279.802368;572.406067;21.744968;1021.003601;555.089417;-216.259567;1211.309204;570.973816;145.894196;1308.017578;478.063293;213.312393;1097.996094;368.194885;231.745361;991.38031;413.544312;255.322006;828.15625;462.247406;240.83371;752.434143;347.845093;282.872772;751.6828;449.352295;284.10742200000004;639.288452;729.063171;-166.31561299999998;1257.634888;646.325012;-307.148956;1056.008667;613.4681400000001;-347.043671;954.775818;647.110291;-319.82318100000003;837.99115;644.738586;-229.544968;705.730896;646.5500490000001;-345.790314;695.46344;678.005066;-258.92514;577.628357;490.727539;127.998528;771.6063839999999;614.086609;-139.946365;768.51886;337.925079;-43.900585;849.328369;387.473328;-137.49813799999998;843.6399539999999;523.0457150000001;208.192108;435.404175;555.94281;207.613174;281.243011;393.468018;139.12618999999998;104.9217;271.989502;63.881157;-60.30716700000001;240.988754;2.340094;-38.998066;400.778442;36.929001;-199.895538;606.5466309999999;-212.48309300000005;552.7000730000001;622.5126339999999;-161.813446;237.684296;593.703979;-185.09758;75.249153;581.038086;-161.976181;-224.044662;510.690521;-139.140991;-256.86328100000003;726.7244870000001;-50.086079;-262.227356
708.525818;129.37200900000002;1452.181519;815.579712;52.724499;1413.179565;631.550171;-10.345098;1467.359253;739.5722049999999;-64.711708;1441.075073;577.549438;-56.33264200000001;1340.230469;412.333344;-85.942284;1017.072327;397.83725;-278.262543;1280.9724119999998;574.806641;22.910177;1021.734924;562.892822;-216.33229100000003;1212.073486;572.680603;145.707199;1309.025757;477.996796;211.818375;1099.544434;366.663727;228.403915;992.396362;412.017029;253.558243;830.4599;460.49459800000005;239.789719;753.934143;345.357819;279.916016;753.866882;446.385559;283.386292;641.183228;736.176147;-163.359039;1257.680542;655.817505;-305.827301;1056.384399;623.653992;-346.091095;955.15332;657.1445309999999;-317.50946;838.9072880000001;652.286011;-223.120117;702.6132809999999;657.1708980000001;-342.449005;696.074036;687.46051;-255.346237;578.212524;491.006744;126.794678;773.84082;618.5215450000001;-139.35199;768.868591;341.314789;-46.537189;850.890991;392.254761;-139.81848100000002;844.6693730000001;526.6201169999999;213.10524;441.252533;562.926941;215.687469;288.81601;399.902222;141.407043;116.305473;277.237701;61.113262;-45.844894;248.517319;-1.094629;-23.26722;405.613556;34.222553000000005;-186.162994;609.537537;-212.310837;552.691772;622.9509889999999;-161.93365500000002;237.739182;593.8135990000001;-185.459137;75.380356;581.104126;-162.116592;-223.847565;510.724304;-138.9104;-256.57876600000003;726.8618769999999;-50.085388;-262.155853
710.813843;131.106796;1452.986084;818.937988;55.832966000000006;1413.629517;635.954163;-9.57946;1468.009766;744.5306400000001;-62.666878;1441.624268;582.758057;-56.170513;1340.973633;417.127686;-88.402367;1018.579102;402.634369;-280.726501;1282.474609;577.2501219999999;24.125996;1022.356506;570.445923;-216.592987;1212.637817;574.634521;145.69073500000002;1310.268555;477.912262;210.343353;1101.266235;366.613098;225.513107;995.359619;410.317993;251.725464;832.458435;458.499268;239.337936;756.141479;342.818634;277.082336;756.150391;443.329987;282.545013;642.976868;743.2525019999999;-160.785767;1258.207886;665.0304570000001;-304.251007;1056.814087;633.630493;-344.859375;955.494385;666.856018;-316.109131;839.009766;661.528137;-224.44606;707.221008;667.834595;-340.156982;696.321228;696.473999;-251.72699;579.007446;491.260834;125.637207;776.388;622.868713;-138.625748;769.069763;344.620453;-50.234425;853.400269;397.234375;-142.051697;846.153809;530.314392;218.5634;448.246368;569.317078;224.021576;296.50741600000003;406.073059;143.754974;127.854942;282.808289;57.45725600000001;-31.401020000000003;255.942581;-4.46082;-7.000007000000001;409.278351;22.943691;-180.372803;613.853149;-210.858887;554.0565799999999;623.320984;-161.475861;236.676529;594.0136110000001;-185.785339;75.54274000000001;581.067139;-162.030685;-223.984192;510.71411100000006;-139.132996;-256.274902;726.807007;-50.350925;-262.196014
713.527649;133.019241;1453.624878;822.4863280000001;58.703205;1414.1073;640.228149;-8.797359;1468.5407710000002;749.440735;-60.663174;1442.174561;587.852417;-56.094837;1341.599976;421.814667;-91.052673;1019.65033;407.324188;-283.380615;1283.541382;579.865723;25.673985;1022.981262;578.0623780000001;-216.517578;1213.333008;576.19397;145.414597;1311.006958;477.635071;208.799591;1102.563477;366.350281;222.481705;997.872742;408.90567;249.78479;834.899292;455.606781;242.954575;760.143738;340.377075;274.081635;758.189087;440.312164;281.544434;644.4849849999999;749.876892;-158.07038899999998;1258.548828;673.852295;-302.192047;1056.83313;643.143555;-343.60794100000004;955.524414;676.098694;-314.173218;839.7054439999999;668.623108;-219.391815;705.99762;677.8775019999999;-337.348724;696.414673;705.079346;-248.069336;579.789673;491.586517;124.574478;778.76886;627.1463620000001;-137.633713;768.75293;347.951324;-53.36359;855.279663;401.891113;-144.225372;847.1863400000001;533.722229;224.363907;455.2659;575.405823;232.521179;304.584869;412.336182;146.200836;139.671082;288.362122;54.985111;-15.117377;263.711304;-8.069834;9.964972;414.07724;30.572844;-157.187851;616.763855;-210.788116;552.793579;623.814148;-161.449478;236.59744300000003;594.282715;-186.055389;75.683136;581.037415;-162.140152;-223.774429;510.762573;-139.42738300000002;-256.479797;726.8867799999999;-50.462894;-262.118439
715.9630129999999;134.547241;1454.358276;825.698914;62.037548;1414.149658;644.41333;-7.866522;1469.068848;754.354187;-57.963604;1442.210815;592.7958980000001;-56.136902;1342.362305;426.636017;-93.319145;1020.970215;412.148346;-285.65094;1284.857178;582.975708;27.491512;1024.001709;585.420471;-216.456039;1213.983765;577.991943;145.548584;1312.357422;477.583618;207.328781;1104.076904;365.671173;219.487198;999.656677;407.378235;247.864044;836.948486;453.623566;241.73526;761.366211;338.095154;271.073212;760.266541;437.435638;280.676453;646.399658;756.3788450000001;-154.948975;1258.710327;682.392212;-300.318176;1056.568726;652.328979;-341.91452000000004;955.769409;684.9180299999999;-313.952515;842.5087279999999;676.402771;-216.68396;706.831604;687.26416;-334.546082;696.820862;713.305908;-244.292877;580.54248;491.705597;123.579361;780.991394;631.33905;-136.429733;768.489868;351.479065;-56.54676800000001;857.132935;406.95459;-146.235535;848.531128;536.735901;230.409683;462.683441;580.905945;240.99784900000003;312.782532;418.548035;148.994431;151.99705500000002;294.024292;52.067688;0.924977;271.633057;-12.162307;27.026136;417.092773;23.459812;-149.75067099999998;619.9961549999999;-209.976379;552.887756;624.250488;-161.354843;236.40989700000003;594.399353;-186.161591;75.67823;581.025574;-162.250458;-223.667892;510.785278;-139.154144;-256.207397;726.892395;-50.500759;-262.045013
718.248657;136.15107700000002;1455.2126460000002;829.054932;64.962936;1415.043579;648.576904;-6.958464;1469.565796;759.1484379999999;-55.937836;1442.973145;597.681458;-55.926929;1342.772949;431.410339;-95.571564;1022.089111;416.925476;-287.907257;1285.97168;586.01355;29.415312;1024.9626460000002;592.77594;-216.191605;1214.381592;579.579712;145.572174;1313.341553;477.475739;205.976288;1105.495605;365.304657;216.569885;1001.577637;405.946136;246.12001;838.9675900000001;452.031372;240.849884;763.027466;335.80722000000003;268.179657;762.311462;434.49176;279.678131;647.839233;762.83728;-151.936295;1258.951172;690.779907;-298.417542;1056.831909;661.229858;-340.42569;956.046326;693.64325;-311.610382;842.84729;683.815918;-216.509888;709.4345089999999;696.6697389999999;-331.56732200000005;697.258606;721.15448;-240.611786;581.392395;491.9331360000001;122.74604;783.560974;635.756226;-134.869904;768.189209;354.72049;-59.809856;858.372864;411.909088;-148.767075;849.614685;539.3439940000001;235.931564;469.83825700000006;586.0038450000001;249.831177;321.534058;424.617218;151.793442;164.15301499999998;299.864227;48.976688;17.748672;279.904541;-15.460844;44.819168;420.667969;32.056145;-128.103577;623.24646;-209.186554;552.9856570000001;624.632202;-161.56686399999998;236.556961;594.419495;-186.431976;75.86286899999999;580.957458;-162.214249;-223.749771;510.942871;-139.352615;-255.796219;726.897156;-50.536835;-262.07223500000003
720.34552;138.22534199999998;1456.087036;832.123108;68.23844100000001;1415.7084960000002;652.580566;-5.983658999999999;1470.040039;763.725098;-53.670002;1443.486694;602.291565;-55.13588299999999;1342.8803710000002;435.966583;-97.699539;1023.265015;421.484589;-290.039001;1287.143188;588.939026;31.507790000000004;1025.575684;600.476257;-215.794952;1214.940796;580.976685;145.572418;1314.206177;477.5825200000001;204.65741;1106.901978;364.715759;213.658279;1003.228333;404.489044;244.28094500000003;840.687256;450.286774;239.881393;764.460815;333.434418;265.125305;763.906555;431.629944;278.534821;649.3936160000001;769.101013;-148.988663;1258.91394;698.895264;-296.437042;1057.085083;669.9257809999999;-338.863068;956.235779;701.86792;-309.180023;843.3308720000001;690.833435;-213.73761;710.1256099999999;706.021423;-331.53186;700.550354;728.495911;-236.870148;581.975586;492.177826;121.878204;786.23291;640.66449;-132.712143;768.969666;358.291229;-63.151203;860.0322269999999;417.011902;-150.880783;850.753601;541.597229;241.60992400000003;477.427063;590.632019;258.633026;330.127716;430.573151;154.54174799999998;176.588898;305.89386;47.007053000000006;35.371704;288.57663;-19.109327;62.57981899999999;424.612305;28.432299;-117.402542;626.515442;-208.277084;553.2375490000001;624.919434;-161.62381000000002;236.635452;594.3789059999999;-186.528244;75.91780899999999;580.8955080000001;-162.240845;-223.652512;511.0659480000001;-139.31011999999998;-255.466583;726.868835;-50.554375;-262.06369
721.667542;140.547318;1457.132324;834.772217;72.274529;1416.611938;656.40448;-5.1086800000000006;1470.369507;768.446899;-51.018261;1443.934326;606.809021;-54.518261;1342.658325;440.579681;-99.823433;1024.322144;426.100464;-292.166809;1288.195923;592.317322;33.699219;1026.746094;607.395142;-215.357971;1215.146851;582.8742679999999;146.04303000000002;1315.99292;477.571075;203.404953;1108.085205;364.314209;210.741852;1004.745239;403.188507;242.447876;842.6732789999999;448.476807;238.793564;765.651428;331.381073;262.254272;765.978577;428.943024;277.410675;650.994812;775.072632;-145.97972099999998;1258.95166;706.7080080000001;-294.184937;1057.155273;678.321655;-337.030457;956.281677;709.948853;-306.860931;844.0093380000001;697.447693;-211.08752400000003;710.803894;713.893372;-325.84137000000004;698.1982419999999;735.529724;-233.229645;582.8117070000001;492.16534400000006;121.075142;788.4249269999999;645.785889;-130.207367;770.055786;361.784729;-66.533363;861.6281130000001;421.877045;-152.958649;851.484314;543.7967530000001;247.623459;486.115967;594.890625;267.30307;339.116302;436.303345;157.265244;189.231232;312.432068;43.957283;52.30508;297.525055;-22.67371;80.157761;428.639313;30.727068;-102.069084;629.567566;-207.272583;553.489563;625.2149049999999;-161.563828;236.730194;594.364075;-186.692017;76.106964;580.819031;-162.242416;-223.696838;511.026215;-139.520554;-255.639908;726.859741;-50.571648;-262.039917
723.768372;142.19258100000002;1457.599976;837.6708980000001;75.13640600000001;1417.029297;660.173401;-4.184726;1470.746582;772.691101;-48.764549;1444.4528810000002;611.352051;-53.95703100000001;1343.046753;445.13028;-101.694191;1025.0974119999998;430.65387;-294.041351;1288.967041;595.731689;36.076008;1027.868652;614.39978;-214.735107;1215.146484;584.496033;146.382813;1317.012085;477.692871;202.255432;1109.270264;363.998657;207.906601;1006.20459;401.921173;240.53674300000003;844.134277;446.832184;237.881012;766.959595;329.412598;259.41314700000004;767.730957;426.162384;276.347595;652.441223;781.138733;-142.660492;1258.952026;714.320496;-291.940521;1057.282227;686.5007929999999;-335.234589;956.610168;717.700012;-304.077423;844.7992550000001;703.7186889999999;-208.543701;711.295471;722.38147;-325.654114;701.21051;742.028381;-229.646133;583.19281;492.31387300000006;120.37233700000002;790.7032469999999;651.166565;-127.32415;771.6554570000001;365.264618;-69.44027700000001;862.9664310000001;427.009216;-154.92039499999998;852.620972;545.4374389999999;252.994919;494.102448;598.852844;276.107086;348.621643;441.834381;160.051392;202.059097;318.941986;42.234253;69.545158;306.763611;-25.63562;97.402802;432.217407;34.094947999999995;-86.676086;633.216187;-206.017593;554.06604;625.667358;-161.480728;236.822525;594.39917;-186.843521;76.301422;580.734009;-162.127899;-223.758392;510.986755;-139.27066000000002;-255.424377;726.805359;-50.519825;-262.130096
